"codigo","mpio","year","rural","urbana"
19392,"La Sierra",2023,9226,1686
19397,"La Vega",2018,23461,1040
19397,"La Vega",2019,23501,1041
19397,"La Vega",2020,23601,1041
19397,"La Vega",2021,23913,926
19397,"La Vega",2022,24223,813
19397,"La Vega",2023,24527,708
19418,"López",2018,16705,1875
19418,"López",2019,16882,1879
19418,"López",2020,17051,1881
19418,"López",2021,17276,1810
19418,"López",2022,17500,1739
19418,"López",2023,17720,1672
19450,"Mercaderes",2018,16735,5953
19450,"Mercaderes",2019,16936,5965
19450,"Mercaderes",2020,17125,5972
19450,"Mercaderes",2021,17351,5931
19450,"Mercaderes",2022,17576,5891
19450,"Mercaderes",2023,17797,5856
19455,"Miranda",2018,13430,17930
19455,"Miranda",2019,13630,18103
19455,"Miranda",2020,13818,18264
19455,"Miranda",2021,14001,18343
19455,"Miranda",2022,14182,18420
19455,"Miranda",2023,14360,18501
19473,"Morales",2018,36366,2472
19473,"Morales",2019,37043,2473
19473,"Morales",2020,37613,2471
19473,"Morales",2021,38118,2294
19473,"Morales",2022,38611,2122
19473,"Morales",2023,39096,1961
19513,"Padilla",2018,5459,4478
19513,"Padilla",2019,5480,4473
19513,"Padilla",2020,5525,4467
19513,"Padilla",2021,5598,4474
19513,"Padilla",2022,5671,4481
19513,"Padilla",2023,5742,4491
19517,"Paéz",2018,42805,2971
19517,"Paéz",2019,43407,2871
19517,"Paéz",2020,43941,2801
19517,"Paéz",2021,44522,2602
19517,"Paéz",2022,45098,2401
19517,"Paéz",2023,45665,2212
19532,"Patía",2018,23067,13781
19532,"Patía",2019,23488,13695
19532,"Patía",2020,23875,13619
19532,"Patía",2021,24195,13598
19532,"Patía",2022,24509,13585
19532,"Patía",2023,24817,13580
19533,"Piamonte",2018,6702,2109
19533,"Piamonte",2019,6865,2139
19533,"Piamonte",2020,7076,2183
19533,"Piamonte",2021,7171,2164
19533,"Piamonte",2022,7264,2145
19533,"Piamonte",2023,7355,2129
19548,"Piendamó",2018,26547,14271
19548,"Piendamó",2019,27054,14308
19548,"Piendamó",2020,27505,14332
19548,"Piendamó",2021,27874,14305
19548,"Piendamó",2022,28235,14280
19548,"Piendamó",2023,28590,14263
19573,"Puerto Tejada",2018,5349,36266
19573,"Puerto Tejada",2019,5656,35992
19573,"Puerto Tejada",2020,5972,35821
19573,"Puerto Tejada",2021,6052,36074
19573,"Puerto Tejada",2022,6131,36331
19573,"Puerto Tejada",2023,6208,36591
19585,"Puracé",2018,15575,1697
19585,"Puracé",2019,15723,1700
19585,"Puracé",2020,15867,1702
19585,"Puracé",2021,16077,1632
19585,"Puracé",2022,16285,1565
19585,"Puracé",2023,16489,1503
19622,"Rosas",2018,10388,1087
19622,"Rosas",2019,10406,1089
19622,"Rosas",2020,10450,1089
19622,"Rosas",2021,10588,1043
19622,"Rosas",2022,10725,999
19622,"Rosas",2023,10860,957
19693,"San Sebastián",2018,10280,668
19693,"San Sebastián",2019,10336,668
19693,"San Sebastián",2020,10394,668
19693,"San Sebastián",2021,10531,619
19693,"San Sebastián",2022,10668,571
19693,"San Sebastián",2023,10802,526
19698,"Santander de Quilichao",2018,58199,52246
19698,"Santander de Quilichao",2019,59276,52513
19698,"Santander de Quilichao",2020,60317,52684
19698,"Santander de Quilichao",2021,61126,52799
19698,"Santander de Quilichao",2022,61918,52914
19698,"Santander de Quilichao",2023,62696,53049
19701,"Santa Rosa",2018,4667,672
19701,"Santa Rosa",2019,4681,673
19701,"Santa Rosa",2020,4709,674
19701,"Santa Rosa",2021,4771,655
19701,"Santa Rosa",2022,4833,636
19701,"Santa Rosa",2023,4894,619
19743,"Silvia",2018,32845,4492
19743,"Silvia",2019,33290,4423
19743,"Silvia",2020,33686,4377
19743,"Silvia",2021,34131,4243
19743,"Silvia",2022,34573,4107
19743,"Silvia",2023,35007,3980
19760,"Sotará",2018,13368,571
19760,"Sotará",2019,13510,569
19760,"Sotará",2020,13644,566
19760,"Sotará",2021,13824,502
19760,"Sotará",2022,14003,437
19760,"Sotará",2023,14179,376
19780,"Suárez",2018,25524,6380
19780,"Suárez",2019,25912,6314
19780,"Suárez",2020,26279,6247
19780,"Suárez",2021,26632,6160
19780,"Suárez",2022,26977,6076
19780,"Suárez",2023,27316,6000
19785,"Sucre",2018,7856,1633
19785,"Sucre",2019,7943,1639
19785,"Sucre",2020,8025,1644
19785,"Sucre",2021,8131,1617
19785,"Sucre",2022,8236,1590
19785,"Sucre",2023,8340,1564
19807,"Timbío",2018,20917,14562
19807,"Timbío",2019,21304,14591
19807,"Timbío",2020,21680,14607
19807,"Timbío",2021,21971,14613
19807,"Timbío",2022,22256,14619
19807,"Timbío",2023,22535,14633
19809,"Timbiquí",2018,19834,6266
19809,"Timbiquí",2019,20084,6279
19809,"Timbiquí",2020,20320,6287
19809,"Timbiquí",2021,20589,6235
19809,"Timbiquí",2022,20855,6183
19809,"Timbiquí",2023,21117,6136
19821,"Toribío",2018,32777,2441
19821,"Toribío",2019,33570,2446
19821,"Toribío",2020,34245,2449
19821,"Toribío",2021,34704,2290
19821,"Toribío",2022,35154,2135
19821,"Toribío",2023,35596,1989
19824,"Totoró",2018,23239,1319
19824,"Totoró",2019,23805,1332
19824,"Totoró",2020,24268,1344
19824,"Totoró",2021,24594,1227
19824,"Totoró",2022,24912,1115
19824,"Totoró",2023,25225,1009
19845,"Villa Rica",2018,6426,14267
19845,"Villa Rica",2019,6630,14370
19845,"Villa Rica",2020,6840,14488
19845,"Villa Rica",2021,6932,14570
19845,"Villa Rica",2022,7022,14652
19845,"Villa Rica",2023,7110,14736
20000,"Cesar",2018,297163,903411
20000,"Cesar",2019,310269,942129
20000,"Cesar",2020,321429,973958
20000,"Cesar",2021,329245,993221
20000,"Cesar",2022,335316,1006381
20000,"Cesar",2023,340935,1018784
20001,"Valledupar",2018,58281,431794
20001,"Valledupar",2019,61882,451803
20001,"Valledupar",2020,64791,468165
20001,"Valledupar",2021,66371,477763
20001,"Valledupar",2022,67595,484453
20001,"Valledupar",2023,68729,490733
20011,"Aguachica",2018,13770,95851
20011,"Aguachica",2019,14672,99897
20011,"Aguachica",2020,15443,103209
20011,"Aguachica",2021,15820,105320
20011,"Aguachica",2022,16112,106790
20011,"Aguachica",2023,16382,108171
20013,"Agustín Codazzi",2018,12611,48157
20013,"Agustín Codazzi",2019,13385,49479
20013,"Agustín Codazzi",2020,14034,50642
20013,"Agustín Codazzi",2021,14377,51642
20013,"Agustín Codazzi",2022,14642,52337
20013,"Agustín Codazzi",2023,14887,52992
20032,"Astrea",2018,9652,10468
20032,"Astrea",2019,9721,10896
20032,"Astrea",2020,9819,11243
20032,"Astrea",2021,10057,11442
20032,"Astrea",2022,10242,11570
20032,"Astrea",2023,10414,11691
20045,"Becerril",2018,5488,16123
20045,"Becerril",2019,5726,16816
20045,"Becerril",2020,5926,17382
20045,"Becerril",2021,6069,17724
20045,"Becerril",2022,6181,17957
20045,"Becerril",2023,6285,18177
20060,"Bosconia",2018,2346,37676
20060,"Bosconia",2019,2563,39262
20060,"Bosconia",2020,2764,40562
20060,"Bosconia",2021,2831,41404
20060,"Bosconia",2022,2884,41994
20060,"Bosconia",2023,2932,42549
20175,"Chimichagua",2018,20448,13721
20175,"Chimichagua",2019,21115,14154
20175,"Chimichagua",2020,21699,14530
20175,"Chimichagua",2021,22224,14758
20175,"Chimichagua",2022,22634,14885
20175,"Chimichagua",2023,23013,15010
20178,"Chiriguaná",2018,11118,16576
20178,"Chiriguaná",2019,11598,17145
20178,"Chiriguaná",2020,12004,17628
20178,"Chiriguaná",2021,12295,17953
20178,"Chiriguaná",2022,12521,18166
20178,"Chiriguaná",2023,12731,18369
20228,"Curumaní",2018,10977,26422
20228,"Curumaní",2019,11359,27258
20228,"Curumaní",2020,11713,27954
20228,"Curumaní",2021,11997,28494
20228,"Curumaní",2022,12218,28862
20228,"Curumaní",2023,12422,29210
20238,"El Copey",2018,7690,22469
20238,"El Copey",2019,7793,23164
20238,"El Copey",2020,7883,23767
20238,"El Copey",2021,8074,24233
20238,"El Copey",2022,8223,24554
20238,"El Copey",2023,8360,24857
20250,"El Paso",2018,30609,6922
20250,"El Paso",2019,32165,7200
20250,"El Paso",2020,33436,7422
20250,"El Paso",2021,34252,7463
20250,"El Paso",2022,34884,7438
20250,"El Paso",2023,35468,7422
20295,"Gamarra",2018,5145,9828
20295,"Gamarra",2019,5329,10129
20295,"Gamarra",2020,5475,10389
20295,"Gamarra",2021,5608,10586
20295,"Gamarra",2022,5711,10718
20295,"Gamarra",2023,5807,10843
20310,"González",2018,2965,1414
20310,"González",2019,3078,1391
20310,"González",2020,3180,1388
20310,"González",2021,3257,1406
20310,"González",2022,3317,1414
20310,"González",2023,3373,1421
20383,"La Gloria",2018,11116,6034
20383,"La Gloria",2019,11566,6292
20383,"La Gloria",2020,11946,6502
20383,"La Gloria",2021,12235,6596
20383,"La Gloria",2022,12461,6644
20383,"La Gloria",2023,12670,6692
20400,"La Jagua de Ibirico",2018,11209,35513
20400,"La Jagua de Ibirico",2019,11479,37573
20400,"La Jagua de Ibirico",2020,11727,39219
20400,"La Jagua de Ibirico",2021,12011,40004
20400,"La Jagua de Ibirico",2022,12232,40539
20400,"La Jagua de Ibirico",2023,12437,41043
20443,"Manaure",2018,1658,8389
20443,"Manaure",2019,1756,8723
20443,"Manaure",2020,1844,8991
20443,"Manaure",2021,1889,9171
20443,"Manaure",2022,1924,9297
20443,"Manaure",2023,1956,9416
20517,"Pailitas",2018,4728,13838
20517,"Pailitas",2019,4859,14324
20517,"Pailitas",2020,4971,14734
20517,"Pailitas",2021,5091,15023
20517,"Pailitas",2022,5185,15222
20517,"Pailitas",2023,5272,15409
20550,"Pelaya",2018,6320,14363
20550,"Pelaya",2019,6605,14959
20550,"Pelaya",2020,6841,15450
20550,"Pelaya",2021,7009,15745
20550,"Pelaya",2022,7139,15946
20550,"Pelaya",2023,7258,16137
20570,"Pueblo Bello",2018,18451,8556
20570,"Pueblo Bello",2019,19299,8999
20570,"Pueblo Bello",2020,20023,9414
20570,"Pueblo Bello",2021,20512,9542
20570,"Pueblo Bello",2022,20890,9601
20570,"Pueblo Bello",2023,21240,9661
20614,"Río de Oro",2018,8978,7859
20614,"Río de Oro",2019,9235,8111
20614,"Río de Oro",2020,9471,8322
20614,"Río de Oro",2021,9700,8463
20614,"Río de Oro",2022,9879,8548
20614,"Río de Oro",2023,10045,8629
20621,"La Paz",2018,8137,19622
20621,"La Paz",2019,8413,20345
20621,"La Paz",2020,8703,20900
20621,"La Paz",2021,8914,21304
20621,"La Paz",2022,9078,21579
20621,"La Paz",2023,9230,21839
20710,"San Alberto",2018,5390,20857
20710,"San Alberto",2019,5559,21890
20710,"San Alberto",2020,5728,22725
20710,"San Alberto",2021,5867,23183
20710,"San Alberto",2022,5975,23497
20710,"San Alberto",2023,6075,23793
20750,"San Diego",2018,8505,10517
20750,"San Diego",2019,8945,10873
20750,"San Diego",2020,9304,11166
20750,"San Diego",2021,9531,11364
20750,"San Diego",2022,9707,11492
20750,"San Diego",2023,9870,11614
20770,"San Martín",2018,12304,14370
20770,"San Martín",2019,12698,15125
20770,"San Martín",2020,13039,15730
20770,"San Martín",2021,13355,16012
20770,"San Martín",2022,13601,16193
20770,"San Martín",2023,13829,16365
20787,"Tamalameque",2018,9267,6072
20787,"Tamalameque",2019,9469,6321
20787,"Tamalameque",2020,9665,6524
20787,"Tamalameque",2021,9899,6626
20787,"Tamalameque",2022,10081,6685
20787,"Tamalameque",2023,10250,6741
23000,"Córdoba",2018,847464,937319
23000,"Córdoba",2019,862852,945587
23000,"Córdoba",2020,876732,952215
23000,"Córdoba",2021,888446,955630
23000,"Córdoba",2022,898692,957804
23000,"Córdoba",2023,908443,959723
23001,"Montería",2018,102436,388499
23001,"Montería",2019,106596,392262
23001,"Montería",2020,110150,395184
23001,"Montería",2021,111636,397922
23001,"Montería",2022,112921,400073
23001,"Montería",2023,114148,402069
23068,"Ayapel",2018,19342,27626
23068,"Ayapel",2019,19348,27709
23068,"Ayapel",2020,19518,27729
23068,"Ayapel",2021,19777,27856
23068,"Ayapel",2022,20005,27949
23068,"Ayapel",2023,20222,28033
23079,"Buenavista",2018,13323,7755
23079,"Buenavista",2019,13444,7830
23079,"Buenavista",2020,13563,7888
23079,"Buenavista",2021,13743,7883
23079,"Buenavista",2022,13902,7870
23079,"Buenavista",2023,14052,7857
23090,"Canalete",2018,11513,3840
23090,"Canalete",2019,11501,3884
23090,"Canalete",2020,11518,3919
23090,"Canalete",2021,11671,3892
23090,"Canalete",2022,11806,3862
23090,"Canalete",2023,11934,3832
23162,"Cereté",2018,46591,59224
23162,"Cereté",2019,47451,59783
23162,"Cereté",2020,48189,60220
23162,"Cereté",2021,48831,60468
23162,"Cereté",2022,49393,60639
23162,"Cereté",2023,49928,60795
23168,"Chimá",2018,13712,3817
23168,"Chimá",2019,13940,3798
23168,"Chimá",2020,14129,3776
23168,"Chimá",2021,14317,3734
23168,"Chimá",2022,14482,3691
23168,"Chimá",2023,14639,3648
23182,"Chinú",2018,27834,20083
23182,"Chinú",2019,28301,20022
23182,"Chinú",2020,28684,20010
23182,"Chinú",2021,29065,20027
23182,"Chinú",2022,29400,20022
23182,"Chinú",2023,29719,20014
23189,"Ciénaga de Oro",2018,36617,22469
23189,"Ciénaga de Oro",2019,37480,22391
23189,"Ciénaga de Oro",2020,38156,22365
23189,"Ciénaga de Oro",2021,38670,22346
23189,"Ciénaga de Oro",2022,39116,22310
23189,"Ciénaga de Oro",2023,39541,22271
23300,"Cotorra",2018,13102,5939
23300,"Cotorra",2019,13272,6043
23300,"Cotorra",2020,13395,6154
23300,"Cotorra",2021,13573,6139
23300,"Cotorra",2022,13729,6116
23300,"Cotorra",2023,13878,6092
23350,"La Apartada",2018,3486,11380
23350,"La Apartada",2019,3577,11481
23350,"La Apartada",2020,3658,11560
23350,"La Apartada",2021,3707,11635
23350,"La Apartada",2022,3750,11696
23350,"La Apartada",2023,3791,11752
23417,"Lorica",2018,60489,53420
23417,"Lorica",2019,60683,53983
23417,"Lorica",2020,61031,54430
23417,"Lorica",2021,61841,54563
23417,"Lorica",2022,62555,54633
23417,"Lorica",2023,63233,54691
23419,"Los Córdobas",2018,14949,3768
23419,"Los Córdobas",2019,15215,3823
23419,"Los Córdobas",2020,15445,3869
23419,"Los Córdobas",2021,15650,3826
23419,"Los Córdobas",2022,15831,3776
23419,"Los Córdobas",2023,16002,3728
23464,"Momil",2018,7765,11825
23464,"Momil",2019,8027,11849
23464,"Momil",2020,8277,11840
23464,"Momil",2021,8389,11896
23464,"Momil",2022,8485,11937
23464,"Momil",2023,8577,11973
23466,"Montelíbano",2018,20052,61589
23466,"Montelíbano",2019,21116,62792
23466,"Montelíbano",2020,22196,63689
23466,"Montelíbano",2021,22495,64108
23466,"Montelíbano",2022,22755,64432
23466,"Montelíbano",2023,23002,64733
23500,"Moñitos",2018,23508,6325
23500,"Moñitos",2019,23846,6396
23500,"Moñitos",2020,24126,6454
23500,"Moñitos",2021,24446,6391
23500,"Moñitos",2022,24728,6319
23500,"Moñitos",2023,24997,6246
23555,"Planeta Rica",2018,22977,41228
23555,"Planeta Rica",2019,23246,41219
23555,"Planeta Rica",2020,23509,41267
23555,"Planeta Rica",2021,23821,41484
23555,"Planeta Rica",2022,24096,41649
23555,"Planeta Rica",2023,24357,41801
23570,"Pueblo Nuevo",2018,25488,10167
23570,"Pueblo Nuevo",2019,25847,10265
23570,"Pueblo Nuevo",2020,26145,10341
23570,"Pueblo Nuevo",2021,26492,10292
23570,"Pueblo Nuevo",2022,26798,10234
23570,"Pueblo Nuevo",2023,27088,10176
23574,"Puerto Escondido",2018,19440,4209
23574,"Puerto Escondido",2019,19786,4250
23574,"Puerto Escondido",2020,20083,4281
23574,"Puerto Escondido",2021,20350,4218
23574,"Puerto Escondido",2022,20584,4149
23574,"Puerto Escondido",2023,20808,4081
23580,"Puerto Libertador",2018,28653,13220
23580,"Puerto Libertador",2019,29437,13398
23580,"Puerto Libertador",2020,30023,13550
23580,"Puerto Libertador",2021,30428,13509
23580,"Puerto Libertador",2022,30779,13454
23580,"Puerto Libertador",2023,31113,13399
23586,"Purísima",2018,9989,7217
23586,"Purísima",2019,10227,7184
23586,"Purísima",2020,10415,7172
23586,"Purísima",2021,10555,7176
23586,"Purísima",2022,10677,7173
23586,"Purísima",2023,10793,7169
23660,"Sahagún",2018,53911,53725
23660,"Sahagún",2019,55220,53832
23660,"Sahagún",2020,56260,53973
23660,"Sahagún",2021,57018,54117
23660,"Sahagún",2022,57676,54206
23660,"Sahagún",2023,58302,54283
23670,"San Andrés Sotavento",2018,38860,9750
23670,"San Andrés Sotavento",2019,38316,9899
23670,"San Andrés Sotavento",2020,38016,10026
23670,"San Andrés Sotavento",2021,38521,9913
23670,"San Andrés Sotavento",2022,38965,9795
23670,"San Andrés Sotavento",2023,39388,9679
23672,"San Antero",2018,17883,15995
23672,"San Antero",2019,18476,16044
23672,"San Antero",2020,18944,16091
23672,"San Antero",2021,19199,16129
23672,"San Antero",2022,19421,16145
23672,"San Antero",2023,19632,16158
23675,"San Bernardo del Viento",2018,27916,9091
23675,"San Bernardo del Viento",2019,27977,9075
23675,"San Bernardo del Viento",2020,27999,9076
23675,"San Bernardo del Viento",2021,28371,9007
23675,"San Bernardo del Viento",2022,28698,8931
23675,"San Bernardo del Viento",2023,29009,8857
23678,"San Carlos",2018,22325,4629
23678,"San Carlos",2019,22503,4671
23678,"San Carlos",2020,22664,4704
23678,"San Carlos",2021,22965,4626
23678,"San Carlos",2022,23230,4547
23678,"San Carlos",2023,23482,4470
23682,"San José de Ure",2018,8185,5160
23682,"San José de Ure",2019,8378,5206
23682,"San José de Ure",2020,8572,5242
23682,"San José de Ure",2021,8688,5242
23682,"San José de Ure",2022,8788,5235
23682,"San José de Ure",2023,8883,5229
23686,"San Pelayo",2018,42733,9105
23686,"San Pelayo",2019,43278,9203
23686,"San Pelayo",2020,43716,9278
23686,"San Pelayo",2021,44296,9131
23686,"San Pelayo",2022,44807,8979
23686,"San Pelayo",2023,45294,8831
23807,"Tierralta",2018,50095,42254
23807,"Tierralta",2019,50886,42987
23807,"Tierralta",2020,51624,43553
23807,"Tierralta",2021,52309,43664
23807,"Tierralta",2022,52913,43707
23807,"Tierralta",2023,53487,43740
23815,"Tuchín",2018,45030,7576
23815,"Tuchín",2019,46041,7703
23815,"Tuchín",2020,47121,7837
23815,"Tuchín",2021,47756,7662
23815,"Tuchín",2022,48307,7484
23815,"Tuchín",2023,48831,7311
23855,"Valencia",2018,19260,16434
23855,"Valencia",2019,19437,16605
23855,"Valencia",2020,19606,16737
23855,"Valencia",2021,19866,16774
23855,"Valencia",2022,20095,16791
23855,"Valencia",2023,20313,16805
25000,"Cundinamarca",2018,828215,2090845
25000,"Cundinamarca",2019,835344,2250178
25000,"Cundinamarca",2020,841172,2401827
25000,"Cundinamarca",2021,843795,2528426
25000,"Cundinamarca",2022,845641,2632682
25000,"Cundinamarca",2023,847229,2729948
25001,"Agua de Dios",2018,2572,9113
25001,"Agua de Dios",2019,2608,9358
25001,"Agua de Dios",2020,2615,9710
25001,"Agua de Dios",2021,2628,10185
25001,"Agua de Dios",2022,2642,10575
25001,"Agua de Dios",2023,2642,10950
25019,"Albán",2018,4723,1715
25019,"Albán",2019,4867,1783
25019,"Albán",2020,5015,1864
25019,"Albán",2021,5031,2121
25019,"Albán",2022,5042,2335
25019,"Albán",2023,5052,2535
25035,"Anapoima",2018,8718,5801
25035,"Anapoima",2019,9027,6288
25035,"Anapoima",2020,9304,6760
25035,"Anapoima",2021,9334,7368
25035,"Anapoima",2022,9355,7872
25035,"Anapoima",2023,9372,8345
25040,"Anolaima",2018,9489,4327
25040,"Anolaima",2019,9779,4382
25040,"Anolaima",2020,10084,4493
25040,"Anolaima",2021,10117,5039
25040,"Anolaima",2022,10139,5494
25040,"Anolaima",2023,10158,5919
25053,"Arbeláez",2018,6534,4326
25053,"Arbeláez",2019,6299,4526
25053,"Arbeláez",2020,6207,4752
25053,"Arbeláez",2021,6226,5168
25053,"Arbeláez",2022,6240,5513
25053,"Arbeláez",2023,6251,5836
25086,"Beltrán",2018,1427,362
25086,"Beltrán",2019,1452,380
25086,"Beltrán",2020,1486,399
25086,"Beltrán",2021,1491,469
25086,"Beltrán",2022,1494,528
25086,"Beltrán",2023,1497,582
25095,"Bituima",2018,2016,451
25095,"Bituima",2019,2047,460
25095,"Bituima",2020,2094,474
25095,"Bituima",2021,2101,569
25095,"Bituima",2022,2105,649
25095,"Bituima",2023,2109,723
25099,"Bojacá",2018,2233,7680
25099,"Bojacá",2019,2168,8356
25099,"Bojacá",2020,2073,9019
25099,"Bojacá",2021,2079,9456
25099,"Bojacá",2022,2084,9814
25099,"Bojacá",2023,2088,10148
25120,"Cabrera",2018,3608,1114
25120,"Cabrera",2019,3739,1146
25120,"Cabrera",2020,3874,1188
25120,"Cabrera",2021,3887,1376
